Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-82805600030,2025-05-21,3842,BANCROFT LIQUOR STORE,107 NORTH PORTLAND STREET,BANCROFT,50517,POINT (-94.21799 43.29355),KOSSUTH,1081200.0,CREAM LIQUEURS,300,MCCORMICK DISTILLING CO.,65204,TEQUILA ROSE LIQUEUR MINI,6.0,50.0,5.9,8.85,1.0,8.85,0.05,0.01
INV-82796500012,2025-05-21,6029,CASEY'S GENERAL STORE #50 / MOVILLE,4 S 1ST ST,MOVILLE,51039,POINT (-96.0751 42.48849),WOODBURY,1062400.0,SPICED RUM,260,DIAGEO AMERICAS,1799,CAPTAIN MORGAN ORIGINAL SPICED BARREL,6.0,1750.0,18.49,27.74,2.0,55.48,3.5,0.92
INV-82786800014,2025-05-21,4014,WAL-MART 1732 / DENISON,510 C AVE,DENISON,51442,POINT (-95.36937 42.02441),CRAWFORD,1031100.0,AMERICAN VODKAS,421,SAZERAC COMPANY  INC,38088,PLATINUM 7X VODKA,6.0,1750.0,9.44,14.16,6.0,84.96,10.5,2.77
INV-82791100017,2025-05-21,4674,KUM & GO #227 / AMES,2108 ISAAC NEWTON DR,AMES,50010,POINT (-93.58601 42.00926),STORY,1062400.0,SPICED RUM,259,HEAVEN HILL BRANDS,43026,ADMIRAL NELSON SPICED,12.0,750.0,7.0,10.5,4.0,42.0,3.0,0.79
INV-82787900014,2025-05-21,5746,CASEY'S GENERAL STORE #3037 / CHEROKEE,1200 N 2ND ST,CHEROKEE,51012,POINT (-95.55229 42.76478),CHEROKEE,1031100.0,AMERICAN VODKAS,301,FIFTH GENERATION INC,38174,TITOS HANDMADE VODKA,12.0,375.0,5.42,8.13,12.0,97.56,4.5,1.18
INV-82779400098,2025-05-21,2502,HY-VEE WINE AND SPIRITS (1022) / ANKENY,410 NORTH ANKENY BLVD,ANKENY,50021,POINT (-93.60197 41.73462),POLK,1081400.0,AMERICAN SCHNAPPS,421,SAZERAC COMPANY  INC,84166,99 BLACKBERRIES,12.0,750.0,7.5,11.25,12.0,135.0,9.0,2.37
INV-82800100014,2025-05-21,2285,JOHN'S GROCERY,401 EAST MARKET ST,IOWA CITY,52240,POINT (-91.52984 41.6636),JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,85,BROWN FORMAN CORP.,22228,WOODFORD RESERVE DOUBLE OAKED,6.0,750.0,32.5,48.75,1.0,48.75,0.75,0.19
INV-82797700010,2025-05-21,3549,QUICKER LIQUOR STORE,1414 48TH ST,FORT MADISON,52627,POINT (-91.37319 40.62423),LEE,1031100.0,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36908,MCCORMICK 80PRF VODKA PET,6.0,1750.0,8.24,12.36,6.0,74.16,10.5,2.77
INV-82799600005,2025-05-21,5374,IOWA LIQUOR & TOBACCO,1021 EAST MAIN STREET,OTTUMWA,52501,POINT (-92.4007 41.0104),WAPELLO,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23827,FIVE STAR,12.0,1000.0,4.86,7.29,12.0,87.48,12.0,3.17
INV-82806900016,2025-05-21,6134,AKRON STOP / ALGONA,107 US HWY 18,ALGONA,50511,POINT (-94.23841 43.08245),KOSSUTH,1071000.0,COCKTAILS/RTD,421,SAZERAC COMPANY  INC,57210,BUZZBALLZ BIGGIES TEQUILA RITA,3.0,1750.0,10.0,15.0,3.0,45.0,5.25,1.38
INV-82774000034,2025-05-21,3899,WAL-MART 3762 / WDM,6365 STAGECOACH DR,WEST DES MOINES,50266,POINT (-93.79707 41.55887),POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12.0,750.0,3.79,5.69,12.0,68.28,9.0,2.37
INV-82796500044,2025-05-21,6029,CASEY'S GENERAL STORE #50 / MOVILLE,4 S 1ST ST,MOVILLE,51039,POINT (-96.0751 42.48849),WOODBURY,1031200.0,AMERICAN FLAVORED VODKA,260,DIAGEO AMERICAS,78557,SMIRNOFF ELECTRIC GUAVA MINI,12.0,50.0,4.61,6.92,1.0,6.92,0.05,0.01
INV-82791600044,2025-05-21,4083,FAREWAY STORES #909 / ANKENY,109 SE ORALABOR ROAD,ANKENY,50021,POINT (-93.59923 41.70198),POLK,1031200.0,AMERICAN FLAVORED VODKA,259,HEAVEN HILL BRANDS,40152,DEEP EDDY CRANBERRY,12.0,750.0,9.5,14.25,1.0,14.25,0.75,0.19
INV-82780700028,2025-05-21,2501,HY-VEE  #2 (1018) / AMES,640 LINCOLNWAY,AMES,50010,POINT (-93.61869 42.02028),STORY,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,19478,MAKERS MARK,6.0,1750.0,34.0,51.0,12.0,612.0,21.0,5.54
INV-82798500005,2025-05-21,2191,KEOKUK SPIRITS,1013 MAIN,KEOKUK,52632,POINT (-91.38774 40.40001),LEE,1012100.0,CANADIAN WHISKIES,260,DIAGEO AMERICAS,11297,CROWN ROYAL,12.0,1000.0,20.49,30.74,12.0,368.88,12.0,3.17
INV-82795700005,2025-05-21,4582,JIFFY #926 / SPIRIT LAKE,"2402, 17TH ST",SPIRIT LAKE,51360,POINT (-95.12549 43.42284),DICKINSON,1012100.0,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11588,BLACK VELVET RESERVE,6.0,1750.0,15.0,22.5,6.0,135.0,10.5,2.77
INV-82796300024,2025-05-21,3695,MRS. B'S LIQUOR,623 S MARION ST,REMSEN,51050,POINT (-95.97704 42.80876),PLYMOUTH,1022100.0,MIXTO TEQUILA,421,SAZERAC COMPANY  INC,88767,TORTILLA WHITE,12.0,1000.0,7.66,11.49,12.0,137.88,12.0,3.17
INV-82772900009,2025-05-21,3831,THE MARKET OF MADRID,301 ANNEX RD,MADRID,50156,POINT (-93.81536 41.87896),BOONE,1031100.0,AMERICAN VODKAS,260,DIAGEO AMERICAS,38008,SMIRNOFF 80PRF PET,6.0,1750.0,14.75,22.13,6.0,132.78,10.5,2.77
INV-82787200041,2025-05-21,2595,HY-VEE WINE AND SPIRITS / DENISON,"1620  4TH AVE, SOUTH",DENISON,51442,POINT (-95.34851 42.01234),CRAWFORD,1031200.0,AMERICAN FLAVORED VODKA,260,DIAGEO AMERICAS,77740,SMIRNOFF RASPBERRY,12.0,750.0,8.25,12.38,4.0,49.52,3.0,0.79
INV-82786800003,2025-05-21,4014,WAL-MART 1732 / DENISON,510 C AVE,DENISON,51442,POINT (-95.36937 42.02441),CRAWFORD,1012100.0,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10809,CROWN ROYAL REGAL APPLE,6.0,1750.0,33.99,50.99,6.0,305.94,10.5,2.77
INV-82787300019,2025-05-21,5728,BEER THIRTY DENISON,923 4TH AVENUE SOUTH,DENISON,51442,POINT (-95.36008 42.0124),CRAWFORD,1081600.0,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64865,FIREBALL CINNAMON WHISKEY PET,12.0,750.0,9.0,13.5,12.0,162.0,9.0,2.37
INV-82788600021,2025-05-21,2604,HY-VEE WINE AND SPIRITS / LE MARS,1201 12TH AVE SW,LE MARS,51031,POINT (-96.18338 42.77864),PLYMOUTH,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,27410,JIM BEAM HONEY,12.0,750.0,11.5,17.25,3.0,51.75,2.25,0.59
INV-82809000033,2025-05-21,3443,SUPER SAVER IV,1141 N BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.83549 41.27072),POTTAWATTAMIE,1031100.0,AMERICAN VODKAS,301,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12.0,750.0,10.0,15.0,24.0,360.0,18.0,4.75
INV-82772700008,2025-05-21,2523,HY-VEE FOOD STORE (1058) / CENTERVILLE,609 N 18TH,CENTERVILLE,52544,POINT (-92.86647 40.73683),APPANOOSE,1012100.0,CANADIAN WHISKIES,260,DIAGEO AMERICAS,11298,CROWN ROYAL,6.0,1750.0,33.99,50.99,6.0,305.94,10.5,2.77
INV-82788100015,2025-05-21,2597,HY-VEE FOOD STORE / CHEROKEE,1300 N. SECOND,CHEROKEE,51012,POINT (-95.55258 42.76533),CHEROKEE,1031100.0,AMERICAN VODKAS,421,SAZERAC COMPANY  INC,38088,PLATINUM 7X VODKA,6.0,1750.0,9.44,14.16,6.0,84.96,10.5,2.77
INV-82804300016,2025-05-21,4247,FAREWAY STORES #879 / BELMOND,512 RIVER AVE N,BELMOND,50421,POINT (-93.61679 42.85054),WRIGHT,1031100.0,AMERICAN VODKAS,421,SAZERAC COMPANY  INC,36978,NIKOLAI VODKA,6.0,1750.0,7.06,10.59,6.0,63.54,10.5,2.77
INV-82796200015,2025-05-21,5835,CASEY'S GENERAL STORE #3961 / MARCUS,406 HWY 3,MARCUS,51035,POINT (-95.79847 42.80795),CHEROKEE,1031100.0,AMERICAN VODKAS,260,DIAGEO AMERICAS,37991,SMIRNOFF 80PRF MINI,12.0,50.0,4.61,6.92,12.0,83.04,0.6,0.15
INV-82800100084,2025-05-21,2285,JOHN'S GROCERY,401 EAST MARKET ST,IOWA CITY,52240,POINT (-91.52984 41.6636),JOHNSON,1022300.0,MEZCAL,35,BACARDI USA INC,89504,ILEGAL MEZCAL REPOSADO,6.0,750.0,25.5,38.25,3.0,114.75,2.25,0.59
INV-82787600014,2025-05-21,5441,LIQUOR ON THE CORNER,300 EAST MAIN,CHEROKEE,51012,POINT (-95.54709 42.74959),CHEROKEE,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,22776,JIM BEAM PINEAPPLE MINI,12.0,50.0,7.0,10.5,3.0,31.5,0.15,0.03
INV-82798500046,2025-05-21,2191,KEOKUK SPIRITS,1013 MAIN,KEOKUK,52632,POINT (-91.38774 40.40001),LEE,1062500.0,FLAVORED RUM,370,PERNOD RICARD USA,42717,MALIBU COCONUT,12.0,1000.0,11.49,17.24,36.0,620.64,36.0,9.51
INV-82809000012,2025-05-21,3443,SUPER SAVER IV,1141 N BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.83549 41.27072),POTTAWATTAMIE,1011200.0,STRAIGHT BOURBON WHISKIES,259,HEAVEN HILL BRANDS,18276,FIGHTING COCK BOURBON,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37
INV-82796800023,2025-05-21,4673,SONNY'S SUPER MARKET / WEST POINT,327 5TH ST,WEST POINT,52656,POINT (-91.45245 40.71706),LEE,1022100.0,MIXTO TEQUILA,421,SAZERAC COMPANY  INC,88767,TORTILLA WHITE,12.0,1000.0,7.66,11.49,12.0,137.88,12.0,3.17
INV-82780500005,2025-05-21,2500,HY-VEE FOOD STORE #1 (1013) / AMES,3800 W LINCOLN WAY,AMES,50010,POINT (-93.56332 42.02297),STORY,1012100.0,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11586,BLACK VELVET RESERVE,12.0,750.0,8.0,12.0,12.0,144.0,9.0,2.37
INV-82786200034,2025-05-21,10443,SIP & BURN / ANKENY,1200 NW 36TH ST STE 101,ANKENY,50023,POINT (-93.6124 41.76082),POLK,1071000.0,COCKTAILS/RTD,421,SAZERAC COMPANY  INC,57125,CHI-CHI'S GOLD MARGARITA,6.0,1750.0,6.5,9.75,6.0,58.5,10.5,2.77
INV-82773300017,2025-05-21,3645,WAL-MART 1764 / WINDSOR HEIGHTS,1001  73RD ST,WINDSOR HEIGHTS,50311,POINT (-93.71457 41.59715),POLK,1031100.0,AMERICAN VODKAS,255,INFINIUM SPIRITS,37886,SEAGRAMS EXTRA SMOOTH VODKA,12.0,750.0,5.38,8.07,12.0,96.84,9.0,2.37
INV-82738500013,2025-05-20,5649,THE DEPOT TIFFIN,221 W MARENGO RD,TIFFIN,52340,POINT (-91.66559 41.70716),JOHNSON,1031100.0,AMERICAN VODKAS,301,FIFTH GENERATION INC,38194,TITOS HANDMADE VODKA MINI,5.0,50.0,12.8,19.2,3.0,57.6,0.15,0.03
INV-82732500041,2025-05-20,2666,HY-VEE FOOD STORE #2 / STATE ANKENY,2510 SW STATE ST,ANKENY,50023,POINT (-93.62319 41.70491),POLK,1032200.0,IMPORTED FLAVORED VODKA,370,PERNOD RICARD USA,34014,ABSOLUT APEACH,12.0,750.0,8.99,13.49,12.0,161.88,9.0,2.37
INV-82715500017,2025-05-20,6055,CASEY'S GENERAL STORE #1428 / MILO,426 N 2ND ST,MILO,50166,POINT (-93.43954 41.29109),WARREN,1062400.0,SPICED RUM,259,HEAVEN HILL BRANDS,43024,ADMIRAL NELSON SPICED,24.0,375.0,3.5,5.25,8.0,42.0,3.0,0.79
INV-82736500009,2025-05-20,3928,SMOKIN' JOE'S #12 TOBACCO AND LIQUOR OUTLET,465 HWY 965 UNIT G,NORTH LIBERTY,52317,POINT (-91.60761 41.74002),JOHNSON,1051100.0,AMERICAN BRANDIES,205,E & J GALLO WINERY,52594,E & J VS,24.0,375.0,3.22,4.83,24.0,115.92,9.0,2.37
INV-82725700011,2025-05-20,6223,PRIME MART / WATERLOO,508 BROADWAY STREET,WATERLOO,50703,POINT (-92.34509 42.51056),BLACK HAWK,1031100.0,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36904,MCCORMICK 80PRF VODKA PET,24.0,375.0,1.84,2.76,24.0,66.24,9.0,2.37
INV-82770500026,2025-05-20,10559,"GB ROCK, LLC / ROCK VALLEY",1004 MAIN STREET,ROCK VALLEY,51247,POINT (-96.29486 43.2001),SIOUX,1071000.0,COCKTAILS/RTD,421,SAZERAC COMPANY  INC,57578,BUZZBALLZ BIGGIES STRAWBERRY RITA,3.0,1750.0,10.0,15.0,3.0,45.0,5.25,1.38
INV-82725600025,2025-05-20,10200,"MUGHAL, INC. / WATERLOO",735 LOGAN AVE.,WATERLOO,50703,POINT (-92.33774 42.5105),BLACK HAWK,1082100.0,IMPORTED CORDIALS & LIQUEURS,259,HEAVEN HILL BRANDS,65191,HPNOTIQ MINI,8.0,50.0,14.94,22.41,1.0,22.41,0.05,0.01
INV-82721000040,2025-05-20,3664,SHADE TREE LIQUORS,90 10TH ST S,NORTHWOOD,50459,POINT (-93.21834 43.44374),WORTH,1081300.0,AMERICAN CORDIALS & LIQUEURS,434,LUXCO INC,76487,PARAMOUNT AMARETTO,12.0,1000.0,4.3,6.45,12.0,77.4,12.0,3.17
INV-82721000026,2025-05-20,3664,SHADE TREE LIQUORS,90 10TH ST S,NORTHWOOD,50459,POINT (-93.21834 43.44374),WORTH,1031100.0,AMERICAN VODKAS,301,FIFTH GENERATION INC,38177,TITOS HANDMADE VODKA,12.0,1000.0,13.17,19.76,12.0,237.12,12.0,3.17
INV-82739900026,2025-05-20,3385,SAM'S CLUB 8162 / CEDAR RAPIDS,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.68058 42.0339),LINN,1081300.0,AMERICAN CORDIALS & LIQUEURS,434,LUXCO INC,76487,PARAMOUNT AMARETTO,12.0,1000.0,4.3,6.45,12.0,77.4,12.0,3.17
INV-82750800021,2025-05-20,2697,HY-VEE DOLLAR FRESH - TOLEDO,1006 S. COUNTRY ROAD,TOLEDO,52342,POINT (-92.58274 41.98519),TAMA,1022100.0,MIXTO TEQUILA,434,LUXCO INC,87936,JUAREZ SILVER,12.0,750.0,8.5,12.75,12.0,153.0,9.0,2.37
INV-82729100019,2025-05-20,5701,THE HUT 23,603 10TH STREET,ONAWA,51040,POINT (-96.09717 42.03182),MONONA,1081400.0,AMERICAN SCHNAPPS,65,JIM BEAM BRANDS,82787,DEKUYPER BUTTERSHOTS,12.0,1000.0,7.87,11.81,2.0,23.62,2.0,0.52
INV-82747300024,2025-05-20,5504,NEIGHBORHOOD MART,2102 LAFAYETTE ST,WATERLOO,50703,POINT (-92.3139 42.48991),BLACK HAWK,1051100.0,AMERICAN BRANDIES,205,E & J GALLO WINERY,52580,E & J VSOP,24.0,200.0,2.5,3.75,24.0,90.0,4.8,1.26
INV-82725400030,2025-05-20,5933,ALI'S CORNER / WATERLOO,1117 E 4TH ST,WATERLOO,50703,POINT (-92.33275 42.50741),IOWA,1022200.0,100% AGAVE TEQUILA,35,BACARDI USA INC,88285,PATRON SILVER 100ML,12.0,100.0,5.82,8.73,12.0,104.76,1.2,0.31
INV-82752600025,2025-05-20,4365,KUM & GO #222 / WEST ST GRINNELL,1002 WEST ST,GRINNELL,50112,POINT (-92.72737 41.74512),POWESHIEK,1052100.0,IMPORTED BRANDIES,420,MOET HENNESSY USA,48254,HENNESSY VS FLASK,12.0,375.0,11.49,17.24,6.0,103.44,2.25,0.59
INV-82720200015,2025-05-20,4547,FAREWAY STORES #902 / HAMPTON,309 CENTRAL AVE WEST,HAMPTON,50441,POINT (-93.21165 42.74173),FRANKLIN,1081200.0,CREAM LIQUEURS,205,E & J GALLO WINERY,73051,RUMCHATA MINI,12.0,50.0,8.87,13.31,1.0,13.31,0.05,0.01
INV-82715700011,2025-05-20,6256,821 SQ LIQUOR / DES MOINES,821 EAST EUCLID AVENUE,DES MOINES,50316,POINT (-93.60758 41.62773),POLK,1062400.0,SPICED RUM,260,DIAGEO AMERICAS,43334,CAPTAIN MORGAN ORIGINAL SPICED,24.0,375.0,5.24,7.86,24.0,188.64,9.0,2.37
INV-82722000025,2025-05-20,4110,"BROTHERS MARKET, INC.",706 HIGHWAY 57,PARKERSBURG,50665,POINT (-92.7852 42.57036),BUTLER,1091200.0,NEUTRAL GRAIN SPIRITS,384,PIEDMONT DISTILLERS INC,76032,MIDNIGHT MOON ORIGINAL,6.0,750.0,11.5,17.25,6.0,103.5,4.5,1.18
INV-82727400021,2025-05-20,5232,CASEY'S GENERAL STORE #27  /  AUDUBO,400 MARKET ST,AUDUBON,50025,POINT (-94.93393 41.71986),AUDUBON,1062200.0,WHITE RUM,35,BACARDI USA INC,43124,BACARDI SUPERIOR,24.0,375.0,5.0,7.5,6.0,45.0,2.25,0.59
INV-82725600022,2025-05-20,10200,"MUGHAL, INC. / WATERLOO",735 LOGAN AVE.,WATERLOO,50703,POINT (-92.33774 42.5105),BLACK HAWK,1051100.0,AMERICAN BRANDIES,205,E & J GALLO WINERY,52594,E & J VS,24.0,375.0,3.22,4.83,24.0,115.92,9.0,2.37
INV-82766700008,2025-05-20,5352,CASEY'S GENERAL STORE # 3565/ TRIPOLI,600 7TH AVE,TRIPOLI,50676,POINT (-92.2485 42.80235),BREMER,1031100.0,AMERICAN VODKAS,434,LUXCO INC,36308,HAWKEYE VODKA,6.0,1750.0,7.5,11.25,6.0,67.5,10.5,2.77
INV-82722000008,2025-05-20,4110,"BROTHERS MARKET, INC.",706 HIGHWAY 57,PARKERSBURG,50665,POINT (-92.7852 42.57036),BUTLER,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35918,FIVE O'CLOCK VODKA,6.0,1750.0,7.72,11.58,6.0,69.48,10.5,2.77
INV-82718900001,2025-05-20,5739,CASEY'S GENERAL STORE #1455,27470 HWY 65 SOUTH,HUBBARD,50122,POINT (-93.30969 42.30348),HARDIN,1081600.0,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,100423,FIREBALL CINNAMON WHISKEY 100ML CARRIER,8.0,100.0,6.0,9.0,8.0,72.0,0.8,0.21
INV-82750900011,2025-05-20,3942,TWIN TOWN LIQUOR,104 HIGHWAY 30 WEST,TOLEDO,52342,POINT (-92.57943 41.98595),TAMA,1031200.0,AMERICAN FLAVORED VODKA,205,E & J GALLO WINERY,36618,NEW AMSTERDAM RASPBERRY,12.0,750.0,8.0,12.0,3.0,36.0,2.25,0.59
INV-82716400023,2025-05-20,3488,BENDER'S FOODS,400 S SECOND,BELLEVUE,52031,POINT (-90.42334 42.25544),JACKSON,1062400.0,SPICED RUM,260,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6.0,1750.0,18.49,27.74,6.0,166.44,10.5,2.77
INV-82731900075,2025-05-20,2663,HY-VEE FOOD STORE / URBANDALE,8701 DOUGLAS,URBANDALE,50322,POINT (-93.73889 41.63036),POLK,1022100.0,MIXTO TEQUILA,395,PROXIMO,89194,JOSE CUERVO ESPECIAL REPOSADO FLASK,24.0,375.0,6.53,9.8,4.0,39.2,1.5,0.39
INV-82728300034,2025-05-20,4152,FOOD LAND SUPER MARKETS,407 W HURON,MISSOURI VALLEY,51555,POINT (-95.89928 41.55775),HARRISON,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12.0,50.0,11.5,17.25,12.0,207.0,0.6,0.15
INV-82721500017,2025-05-20,4559,RANDY'S NEIGHBORHOOD MARKET / OSAGE,633 CHASE ST,OSAGE,50461,POINT (-92.81154 43.2851),MITCHELL,1081500.0,TRIPLE SEC,434,LUXCO INC,86506,PARAMOUNT TRIPLE SEC,12.0,750.0,3.75,5.63,12.0,67.56,9.0,2.37
INV-82717200016,2025-05-20,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,2013 CENTRAL AVE,DUBUQUE,52001,POINT (-90.67027 42.51183),DUBUQUE,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,24458,KESSLER BLEND WHISKEY,6.0,1750.0,11.0,16.5,3.0,49.5,5.25,1.38
INV-82768100015,2025-05-20,2661,HY-VEE FOOD STORE / SHELDON,1989 PARK ST,SHELDON,51201,POINT (-95.83182 43.18603),O'BRIEN,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23828,FIVE STAR,6.0,1750.0,8.39,12.59,1.0,12.59,1.75,0.46
INV-82726500074,2025-05-20,2651,HY-VEE / WAVERLY,1311 4 STREET SW,WAVERLY,50677,POINT (-92.47395 42.71212),BREMER,1062500.0,FLAVORED RUM,259,HEAVEN HILL BRANDS,43986,ADMIRAL NELSON CHERRY SPICED,6.0,1750.0,12.5,18.75,6.0,112.5,10.5,2.77
